0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.26426432,0.46197754,0.5722166,0.2514122,0.47564906,0.53203636,0.25516272,0.445582,0.6277578,0.26806247,0.49662316,0.6657665,0.2749501,0.42919773,0.749942,0.33947355,0.5346397,0.6664886,0.35043228,0.3987367,0.7308918,0.46058854,0.55299455,0.45608133,0.4533511,0.38503116,0.6391527,0.38352817,0.48713112,0.4815154,0.3822188,0.45158303,0.4472314,0.5310425,0.51137346,0.6364603,0.5366299,0.43245885,0.70231175,0.68657196,0.5529178,0.6660153,0.6938228,0.38948306,0.7147544,0.7775587,0.5815401,0.4668042,0.7829492,0.3728242,0.44186875,0.0
0.2625203,0.4666836,0.6758085,0.2490456,0.48160785,0.36374408,0.25002575,0.4512206,0.48166227,0.26196194,0.49977022,0.6714894,0.26594913,0.43171918,0.7789303,0.33631647,0.5365354,0.6311962,0.34346133,0.39905763,0.75333744,0.44578895,0.55224025,0.4358829,0.44603342,0.38568693,0.69349617,0.3779436,0.49111927,0.67502695,0.3790037,0.4484657,0.5909061,0.5305657,0.5111531,0.63322586,0.53643584,0.43377528,0.7773212,0.68468463,0.5544574,0.81880546,0.6876266,0.39088377,0.6799925,0.7695509,0.58162403,0.6060813,0.78372973,0.37415537,0.4754482,0.0
0.25054425,0.46687335,0.52141714,0.23713915,0.48253843,0.5255208,0.23869471,0.450309,0.657916,0.25438425,0.49996746,0.49191415,0.25890398,0.43265772,0.7995963,0.33142072,0.53677523,0.64874774,0.34112078,0.40592545,0.7371474,0.43417355,0.54954,0.4095324,0.44140217,0.38383,0.48288184,0.36435318,0.48088607,0.50647265,0.3641678,0.4521904,0.49099037,0.52947056,0.512109,0.6669403,0.5327313,0.435181,0.7928774,0.680232,0.55855304,0.587589,0.6787101,0.39180225,0.62746984,0.7788863,0.5813172,0.45061168,0.78394717,0.37365445,0.4608054,0.0
0.25235868,0.46566218,0.57726586,0.2378237,0.48152167,0.53123903,0.23947334,0.4501266,0.64479315,0.25151178,0.49967366,0.55388445,0.25616476,0.43274018,0.74183106,0.3286124,0.53791445,0.62997395,0.33600208,0.405601,0.6314263,0.4311442,0.5520987,0.6026303,0.43647608,0.38536215,0.6842504,0.36569676,0.482444,0.4931172,0.3641582,0.45099282,0.50929844,0.5270004,0.5135477,0.68659276,0.52705157,0.43598866,0.67402864,0.68211716,0.56049,0.5842721,0.68463224,0.3954683,0.6644501,0.7809974,0.5821748,0.42502603,0.7870135,0.37525317,0.45357916,0.0
0.24497442,0.46479172,0.5816829,0.23265831,0.47999036,0.45146674,0.23449694,0.4492676,0.5699279,0.24871556,0.49926648,0.59287167,0.25180382,0.43283865,0.65247655,0.32311875,0.5387478,0.592604,0.33399355,0.4035897,0.691847,0.42787454,0.55291224,0.65576434,0.43275246,0.38877273,0.716093,0.36663002,0.48571154,0.5132659,0.3651231,0.45693636,0.48202923,0.52635205,0.5138854,0.7140512,0.52582836,0.43673763,0.69249254,0.6788697,0.55841553,0.56436783,0.6825272,0.39737487,0.70835406,0.779513,0.5826547,0.47208965,0.7877803,0.37509137,0.44176173,0.0
0.24548593,0.46416748,0.5420204,0.23084489,0.4770316,0.6082154,0.23411849,0.44761717,0.52183646,0.24319576,0.49825987,0.6726413,0.24788624,0.43206328,0.71386063,0.3124779,0.5393247,0.5702901,0.32999942,0.4071529,0.7512525,0.421973,0.55307543,0.66173834,0.4323152,0.39027712,0.7366583,0.3684343,0.48421502,0.5115376,0.36940706,0.4561437,0.5312841,0.5262859,0.5144946,0.7105502,0.52500665,0.43759322,0.7005832,0.6805658,0.5545825,0.7606979,0.67450213,0.400272,0.5053969,0.77896416,0.58303887,0.47944734,0.7876939,0.37524104,0.45108503,0.0
0.24236551,0.46326625,0.5550986,0.22915791,0.47643825,0.49823576,0.23132345,0.44843447,0.48558438,0.24334472,0.49926198,0.6435801,0.24656051,0.43467885,0.6938596,0.3151301,0.5421362,0.5482802,0.33245972,0.4064015,0.73402363,0.4214376,0.5563415,0.6528639,0.4273069,0.39034098,0.7396223,0.35307682,0.48571023,0.5899799,0.35720003,0.45314932,0.5688582,0.52640957,0.51465386,0.7190064,0.526104,0.43694597,0.7055061,0.6778173,0.5526215,0.74633086,0.6780268,0.40127012,0.54169565,0.7695603,0.5809758,0.42995024,0.7745477,0.3746241,0.46003887,0.0
0.24026679,0.46595046,0.63551956,0.22743058,0.48087138,0.34046268,0.22733763,0.4502616,0.553093,0.24094418,0.501765,0.6184984,0.24328105,0.43638834,0.67638797,0.31189236,0.5393437,0.49785307,0.330722,0.40575954,0.744729,0.42153656,0.55652165,0.7146768,0.42523944,0.39153334,0.7459876,0.34996498,0.48208994,0.5332173,0.3540851,0.45104414,0.549977,0.5287522,0.5156851,0.7398018,0.5294785,0.43755823,0.723126,0.6771673,0.55107594,0.7705765,0.67601824,0.40268898,0.5259779,0.7751708,0.58410066,0.55022126,0.77469444,0.37524033,0.52574736,0.0
0.2374875,0.46763086,0.56368154,0.22174829,0.4825879,0.53837645,0.2231046,0.45269078,0.5887439,0.23743513,0.50304115,0.5189125,0.23989359,0.4366129,0.6943354,0.3068733,0.5406945,0.59696543,0.32765138,0.40384683,0.73906964,0.42047665,0.5569386,0.7111014,0.4224505,0.39429137,0.7388694,0.344356,0.48136777,0.525585,0.34709236,0.45765162,0.4938025,0.52895355,0.517022,0.7522285,0.5295219,0.43819544,0.7382409,0.67908734,0.55138767,0.78758734,0.6791944,0.40299258,0.55851626,0.7750652,0.5833827,0.5373191,0.784438,0.37692553,0.55347914,0.0
0.23823401,0.4673342,0.5613351,0.22316758,0.4824899,0.5296478,0.22462365,0.4526394,0.55108714,0.2398903,0.5033792,0.55979496,0.24249974,0.436866,0.66501004,0.30831692,0.53924954,0.58149886,0.3282795,0.40515208,0.75544214,0.4218689,0.5568942,0.71991533,0.42303047,0.39530826,0.7499869,0.34331864,0.4826795,0.5259531,0.3455732,0.45921892,0.47244805,0.5247655,0.5172406,0.7456446,0.5260372,0.43871185,0.73669326,0.67382926,0.5485918,0.7919613,0.67969286,0.40250382,0.56976825,0.7721221,0.58336395,0.57744545,0.78383416,0.3761896,0.5586959,0.0
0.23876402,0.46706098,0.56672966,0.2238889,0.4822503,0.5286416,0.22517458,0.45278716,0.52902496,0.24081412,0.50331813,0.56382555,0.24282628,0.4375771,0.63614005,0.30933866,0.538977,0.4888722,0.3278684,0.40435553,0.75142753,0.4227119,0.55751675,0.67946744,0.4221153,0.3961835,0.73422205,0.34230658,0.48134363,0.49552265,0.3446307,0.45836148,0.4570244,0.525498,0.51726925,0.7487343,0.5260346,0.43872094,0.73735774,0.67446053,0.5571629,0.5719364,0.6820295,0.4031189,0.591105,0.7752179,0.58361065,0.52186614,0.7847053,0.3765481,0.54176366,0.0
0.24077722,0.4673785,0.61920196,0.22801219,0.4829386,0.37924245,0.22896855,0.45423514,0.411328,0.24303037,0.5040285,0.5978617,0.24411881,0.43923086,0.61611634,0.31031966,0.5388091,0.5090271,0.3288008,0.40436456,0.75189054,0.42144784,0.55782413,0.66015786,0.42246947,0.39556938,0.73390627,0.3430291,0.48264763,0.5072907,0.3453434,0.45858693,0.47581074,0.5258415,0.51826334,0.75087833,0.5262586,0.44020304,0.7554257,0.67650557,0.5579333,0.58226544,0.6843325,0.40287626,0.61113673,0.7786164,0.5840173,0.44625515,0.78525156,0.3759387,0.5077872,0.0
0.24153595,0.46715152,0.62938434,0.2287226,0.48293588,0.38812062,0.22930568,0.45349622,0.42798015,0.24373423,0.5041946,0.61689544,0.24438587,0.43927142,0.61928576,0.3107681,0.53877306,0.5214705,0.3294406,0.40527064,0.7485825,0.42262447,0.5585044,0.681289,0.42242402,0.3970341,0.7215978,0.34371263,0.48290956,0.516595,0.3463623,0.45724258,0.49202597,0.52830756,0.5188266,0.75665265,0.5286225,0.44036958,0.761069,0.68074024,0.5587146,0.58438426,0.68663347,0.40184355,0.61931,0.77963495,0.584107,0.41733584,0.785284,0.3762879,0.51441,0.0
0.24231337,0.46881267,0.6216303,0.22943392,0.48493403,0.41990682,0.22987944,0.4557359,0.41220874,0.24458441,0.505697,0.6600088,0.24407333,0.44048142,0.6336966,0.31130844,0.5389785,0.52916986,0.3295603,0.40713352,0.7511531,0.4239142,0.55894715,0.69540745,0.42267764,0.39610428,0.7011714,0.34603328,0.48351067,0.52204686,0.34933338,0.45489642,0.5229833,0.52927566,0.5191022,0.76124233,0.5296339,0.44064778,0.7669697,0.68255943,0.5589036,0.5820281,0.68939483,0.402359,0.64628613,0.779729,0.58412313,0.42150065,0.7847797,0.376078,0.51862276,0.0
0.2423046,0.46891412,0.6345178,0.22950636,0.48506463,0.4098575,0.22970298,0.45598862,0.39871606,0.24460709,0.50562704,0.65875363,0.24359725,0.44091797,0.65001273,0.31089517,0.5385883,0.50674015,0.32884672,0.40690768,0.7487327,0.42398655,0.5598519,0.71589947,0.42309862,0.39543456,0.69441724,0.35005435,0.48597515,0.5461294,0.3535844,0.45530328,0.53928465,0.52942175,0.5194133,0.7554898,0.5296635,0.44004688,0.7554821,0.6810419,0.55868644,0.57750654,0.68835324,0.40413523,0.6476573,0.7792665,0.58434355,0.4109921,0.78447235,0.3771739,0.5297349,0.0
0.24190341,0.46914732,0.62891537,0.2291103,0.48533016,0.40343973,0.22935133,0.45610452,0.3982823,0.24433157,0.5059879,0.6799653,0.24345323,0.4406125,0.6449994,0.31158602,0.5378169,0.51525325,0.32877272,0.40596685,0.74962085,0.42412883,0.5595912,0.7118077,0.42293414,0.39700794,0.6919601,0.34939104,0.48614785,0.55319196,0.35298356,0.45542392,0.53516376,0.53002155,0.51898396,0.7515577,0.53067315,0.44007128,0.7565913,0.6868343,0.5564053,0.75959426,0.69320697,0.4030891,0.67029697,0.77971137,0.58403265,0.3922723,0.78519696,0.37722906,0.4654647,0.0
0.24229959,0.46874452,0.62611234,0.22938327,0.48491427,0.39533564,0.22970168,0.4556068,0.38921472,0.24410269,0.505713,0.6686299,0.24364476,0.4403268,0.63576484,0.31145275,0.53825486,0.50885177,0.32825541,0.4056363,0.7514295,0.42299148,0.56018156,0.7323236,0.4226377,0.3971793,0.67246103,0.34970468,0.48755252,0.5602586,0.35203704,0.45637524,0.53412294,0.5307912,0.5196557,0.75830066,0.5314326,0.43963632,0.7475331,0.68899536,0.5571794,0.58601445,0.69585407,0.40156516,0.6796879,0.78018665,0.58404434,0.38412836,0.78436387,0.377822,0.47053882,0.0
0.24143873,0.4690108,0.63276744,0.2285103,0.48514485,0.38217664,0.22876728,0.45587158,0.39315242,0.24401042,0.5056342,0.67074347,0.24309775,0.44017357,0.6316918,0.31178492,0.5379244,0.50530833,0.32876986,0.405235,0.7460347,0.4234124,0.5598205,0.7181122,0.42297792,0.39871427,0.68200576,0.34861574,0.48720926,0.56218636,0.35031232,0.4563663,0.5262919,0.5314449,0.5193092,0.76238,0.531877,0.4389996,0.7430023,0.6887984,0.5572386,0.5739906,0.6952414,0.40173444,0.70287174,0.77991366,0.58517754,0.40132526,0.7850952,0.3773397,0.468939,0.0
0.24115145,0.46905848,0.6334516,0.22841047,0.48521382,0.39138106,0.2285546,0.45610067,0.3871527,0.24380974,0.50570726,0.6947943,0.24275225,0.44068465,0.6451403,0.311516,0.5383738,0.5175588,0.32882148,0.40508372,0.7512807,0.422119,0.56018966,0.7193093,0.42304993,0.39917958,0.7037754,0.34739023,0.487192,0.5407549,0.3500232,0.45648968,0.5310589,0.5313519,0.5192367,0.76205385,0.53203577,0.43918407,0.75144964,0.6877069,0.55648553,0.57064027,0.6964046,0.4009555,0.71246177,0.7799566,0.5849382,0.4103015,0.78487194,0.37686405,0.47869265,0.0
0.2414923,0.46874732,0.63330513,0.22850251,0.48500082,0.3899582,0.22861336,0.45574206,0.37877497,0.24367243,0.50537205,0.698345,0.24235821,0.44007093,0.63847417,0.3111706,0.5385487,0.52512443,0.3289034,0.40363562,0.74448603,0.422703,0.5592514,0.70845205,0.42279005,0.4001271,0.70578027,0.3451717,0.48870844,0.5281529,0.34753042,0.45873842,0.49441314,0.53247285,0.518774,0.7627132,0.53293973,0.4394097,0.7541621,0.6883333,0.5582175,0.57536966,0.698141,0.40001035,0.6819523,0.7792663,0.5849018,0.4419027,0.78448606,0.37671107,0.4917575,0.0
0.24082032,0.46840715,0.65065336,0.22759096,0.48474166,0.3763426,0.2278634,0.45532295,0.37010148,0.24269703,0.50552267,0.71937853,0.24172434,0.4399215,0.6431645,0.3098352,0.53900397,0.5053858,0.32719043,0.40369272,0.7517262,0.42201418,0.5598168,0.7072012,0.42323014,0.39813298,0.69518334,0.34721518,0.48860702,0.55142677,0.34865066,0.4592743,0.4932577,0.53114295,0.5200631,0.7697724,0.53158075,0.4395182,0.7512778,0.6900801,0.5584831,0.5946782,0.6973151,0.4007072,0.6911336,0.77998394,0.5841261,0.3984984,0.7852642,0.37558442,0.43717834,0.0
0.24058072,0.46713996,0.62436354,0.22753307,0.48335105,0.3578152,0.225988,0.4532202,0.52302915,0.24312769,0.5042903,0.6976981,0.2421129,0.43901774,0.61448514,0.309581,0.5377474,0.47627,0.32729512,0.40262032,0.74617445,0.42208606,0.55930865,0.72984666,0.4235751,0.39964208,0.71318626,0.346222,0.48886776,0.55638844,0.347642,0.45978117,0.4706104,0.53141975,0.51957226,0.76500016,0.53284776,0.4382093,0.7384958,0.6886475,0.5582686,0.6137743,0.69902,0.39972526,0.6749274,0.77979153,0.583718,0.41165805,0.78574324,0.37564486,0.46366152,0.0
0.24072587,0.46751317,0.64832205,0.22764364,0.48392233,0.3675007,0.22785857,0.4544676,0.3505454,0.24392617,0.5049187,0.7117387,0.24235587,0.43945533,0.62478125,0.3096135,0.53761774,0.47298598,0.32867402,0.4042921,0.74798197,0.42215967,0.559131,0.732729,0.42560872,0.39681935,0.72641635,0.352532,0.4899108,0.6219441,0.35430628,0.46033832,0.52242994,0.53301924,0.5180388,0.7544381,0.534508,0.43746778,0.7372363,0.68857425,0.5581187,0.6044369,0.7015083,0.39693078,0.6364577,0.78006667,0.58318055,0.4120653,0.7732207,0.37593138,0.36372203,0.0
0.2418364,0.46698076,0.6286506,0.22873263,0.48349842,0.37285712,0.22900456,0.45383474,0.35886148,0.2446672,0.5050415,0.6984767,0.24342251,0.43895864,0.60832465,0.3102594,0.53920674,0.52334625,0.33016303,0.40363878,0.75073135,0.42285788,0.5602381,0.7368575,0.4259462,0.39733586,0.74168736,0.35067317,0.49128824,0.64792013,0.35267517,0.46249336,0.52205795,0.5354397,0.5177237,0.7363944,0.53746176,0.43673283,0.7087988,0.68732715,0.5576058,0.56803745,0.7020134,0.39689323,0.6167766,0.7785153,0.5831703,0.4825384,0.7856612,0.3765558,0.4863018,0.0
0.23991983,0.46561706,0.5694761,0.2243651,0.48219514,0.4805178,0.22578263,0.45126665,0.5776543,0.24096298,0.5043355,0.7271736,0.24107668,0.43872362,0.6325099,0.30871627,0.5388704,0.46948385,0.32765752,0.40423566,0.7343374,0.4226662,0.558948,0.75169414,0.42810422,0.39358264,0.75372976,0.35124022,0.48989588,0.6515841,0.3528543,0.46272692,0.4935192,0.5349897,0.51619005,0.71636254,0.53757143,0.4359797,0.7209113,0.68951523,0.5577239,0.5573321,0.7001656,0.39896524,0.6566022,0.7797837,0.5816997,0.4293428,0.77145064,0.377002,0.35359463,0.0
