0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.53885996,0.70926255,0.48773777,0.5317753,0.7190878,0.739218,0.5292014,0.7160399,0.65587217,0.5035294,0.7057166,0.52931565,0.5005931,0.70268214,0.6515027,0.49721086,0.6485421,0.5410213,0.49841875,0.6470233,0.46212217,0.5828567,0.66519594,0.46105975,0.60230964,0.6714902,0.79767627,0.5817372,0.74210894,0.41300634,0.59391624,0.7477903,0.43425876,0.42898202,0.46016806,0.5449587,0.4325465,0.45970008,0.51970553,0.5643889,0.41456303,0.6541216,0.5746199,0.41162747,0.6190795,0.53100216,0.28490373,0.51676005,0.54076815,0.26782152,0.56873775,0.0
0.5376941,0.7108969,0.5289503,0.53051656,0.720807,0.7136968,0.52771086,0.71736616,0.64686424,0.50324476,0.70667094,0.522039,0.49963105,0.70353353,0.6570273,0.49723405,0.6490592,0.5346595,0.49806136,0.64703006,0.45534164,0.5832359,0.6651838,0.45755038,0.6024418,0.6712958,0.80117804,0.5815445,0.7427155,0.40124255,0.5900967,0.7458624,0.42609736,0.42843276,0.46150634,0.5125711,0.43114123,0.46174395,0.52273405,0.5651531,0.4156143,0.6532623,0.57463425,0.41232178,0.60925406,0.5312072,0.28545532,0.52649635,0.5398382,0.26855445,0.56949764,0.0
0.5376636,0.7113983,0.5283422,0.5302752,0.72124815,0.71027356,0.5278119,0.71803594,0.6576717,0.50319576,0.7068705,0.5213614,0.5003369,0.7038075,0.6452477,0.4977671,0.64934593,0.5320277,0.5000639,0.64664835,0.47583324,0.5822846,0.6638367,0.43851906,0.6030108,0.6689467,0.7800843,0.5811825,0.7409591,0.41029206,0.59387,0.74576855,0.44616327,0.42682943,0.46048197,0.56648827,0.43143487,0.4619927,0.529743,0.5651392,0.41596028,0.6595855,0.57526135,0.41186297,0.6094069,0.52964485,0.2858886,0.53880143,0.5401317,0.26774174,0.5703228,0.0
0.5389749,0.71156216,0.4892388,0.53161395,0.72166824,0.7106819,0.5290622,0.7184632,0.67462754,0.5036654,0.7070683,0.5282486,0.50076264,0.70381856,0.6417033,0.49857974,0.64855826,0.53094685,0.5000336,0.64650774,0.4702837,0.5823295,0.66400903,0.46606123,0.60200274,0.6690546,0.7786225,0.5809833,0.74343956,0.40793255,0.59159625,0.74326247,0.44845858,0.42838925,0.45952034,0.5414345,0.43133768,0.45913547,0.51375663,0.56652516,0.41718107,0.6779602,0.57621914,0.41277942,0.5983518,0.5312094,0.2869768,0.539908,0.5397296,0.27022707,0.5765149,0.0
0.5388199,0.7123384,0.50885236,0.5316857,0.7225463,0.6954916,0.5291889,0.7192471,0.68157023,0.50321776,0.70799446,0.539472,0.5007094,0.70473623,0.62541837,0.49754608,0.65014803,0.53009933,0.49852344,0.6460619,0.4578226,0.58292365,0.6643993,0.45426828,0.60196,0.6692121,0.78416425,0.58149934,0.74389666,0.40532097,0.59354675,0.74886554,0.44358465,0.42714652,0.46090615,0.5120004,0.42826566,0.4595209,0.6502918,0.56684065,0.41784912,0.685705,0.57645345,0.4135931,0.6015938,0.53053933,0.2861723,0.5337447,0.53727186,0.2700193,0.5636616,0.0
0.53855765,0.7105887,0.5096349,0.53100216,0.7206043,0.69459885,0.5284567,0.7171372,0.63668704,0.5020455,0.706625,0.4950255,0.49952537,0.7035038,0.6520838,0.49577087,0.6479163,0.5036665,0.49764788,0.6460768,0.42019936,0.5836744,0.6646395,0.4415915,0.60224676,0.6713859,0.79326475,0.58301103,0.74071306,0.4055918,0.59284854,0.7457113,0.43939805,0.4273791,0.45794928,0.5518648,0.430893,0.4580468,0.5216974,0.56643605,0.41756338,0.6875842,0.5768316,0.41350782,0.60005105,0.5308158,0.28701097,0.5359606,0.53912246,0.2704059,0.5828624,0.0
0.5384892,0.7085153,0.5033844,0.5309862,0.7182977,0.71365607,0.5286479,0.71512055,0.6180074,0.5016698,0.70568,0.4950183,0.49928814,0.70271873,0.6600917,0.49421796,0.648739,0.5079478,0.498772,0.6439218,0.5549659,0.58263516,0.6651869,0.4205205,0.6031997,0.67118704,0.7796963,0.5816793,0.7429453,0.40548503,0.59214884,0.7478435,0.4314478,0.42716488,0.45805082,0.53910744,0.43081066,0.4581488,0.5063207,0.56632584,0.4174313,0.67942274,0.57650095,0.41287073,0.6011314,0.52977896,0.28715652,0.519666,0.538287,0.27051103,0.5540987,0.0
0.5389286,0.7057642,0.34595773,0.5338614,0.71846074,0.7253733,0.53133816,0.71456045,0.65178174,0.5045256,0.7053868,0.49814054,0.5005808,0.70177525,0.6105791,0.4947619,0.6503017,0.49285078,0.49716842,0.64382863,0.41448358,0.58355427,0.6643344,0.39469594,0.60243607,0.6707288,0.756952,0.5824152,0.7362923,0.35222843,0.5900307,0.7441141,0.43647447,0.42845806,0.45665067,0.56884515,0.43224093,0.45538276,0.5685268,0.56591314,0.41817045,0.6662456,0.5773775,0.41279274,0.6041697,0.5284691,0.28708705,0.50472075,0.53899574,0.26795006,0.5526872,0.0
0.53916156,0.7039436,0.3329289,0.5344325,0.7160897,0.7188674,0.5319319,0.7139387,0.64479,0.50684774,0.7056037,0.5199515,0.50175464,0.7014822,0.51294637,0.4973876,0.6512908,0.49663627,0.49794483,0.64809227,0.42751515,0.58210385,0.6629772,0.3715279,0.601536,0.670211,0.7211514,0.5794631,0.73684967,0.37922722,0.59005755,0.7421483,0.43895632,0.42573938,0.45658204,0.5413437,0.42933306,0.45711726,0.5192516,0.56393814,0.41741225,0.653906,0.57412726,0.41334796,0.6815105,0.5287556,0.28889513,0.49983448,0.53664136,0.27181527,0.53849614,0.0
0.54211235,0.70123374,0.3406005,0.5358299,0.71441066,0.69604963,0.5332482,0.7123808,0.64383554,0.5067458,0.7044066,0.5144529,0.50138205,0.70005596,0.5333334,0.4970767,0.6501961,0.4952471,0.49725017,0.64482135,0.41366157,0.5813181,0.66440153,0.37143728,0.6031777,0.6692792,0.73256475,0.5802549,0.739937,0.39729106,0.5913479,0.7434646,0.47693753,0.42644507,0.4551319,0.5578471,0.42954844,0.45450413,0.54331005,0.5647582,0.41669554,0.6693132,0.5750111,0.41153777,0.65734076,0.52871937,0.28870994,0.48665705,0.53676224,0.27074125,0.5085737,0.0
0.5399169,0.7032474,0.33838654,0.5343238,0.7158469,0.71229196,0.53189945,0.7135378,0.63299537,0.50510246,0.70474166,0.4833162,0.5000127,0.7008991,0.49932843,0.4972702,0.6494657,0.48250645,0.49715763,0.6442019,0.40083095,0.58200157,0.66366476,0.37378603,0.6032543,0.6678871,0.73597217,0.5803519,0.737585,0.38711527,0.5902096,0.7403476,0.45083755,0.4278166,0.45533764,0.5726829,0.4305091,0.4546097,0.55894566,0.5641382,0.4167505,0.6476987,0.5736386,0.4114171,0.6559,0.52846223,0.2880134,0.46274847,0.5346904,0.2716106,0.50806224,0.0
0.5421889,0.7078239,0.39949054,0.5346175,0.7137501,0.7063394,0.53237367,0.7120781,0.62747866,0.5046975,0.70297784,0.4514163,0.4996825,0.69920194,0.50430095,0.4944983,0.64862925,0.476029,0.49869078,0.6417701,0.5268786,0.5818801,0.6631141,0.38544452,0.604058,0.6656877,0.7612876,0.5798297,0.7402327,0.38827458,0.5909343,0.744312,0.4464635,0.42718524,0.45680553,0.5480791,0.43020725,0.4557885,0.5512617,0.5645329,0.41858906,0.6468434,0.57431394,0.41200835,0.6576548,0.54222095,0.32141557,0.31258315,0.5370778,0.2729699,0.53948224,0.0
0.542489,0.70663303,0.40885758,0.53439385,0.71102285,0.6932555,0.5323224,0.7096584,0.60759085,0.5051316,0.7061516,0.5389699,0.49948952,0.6965585,0.49707395,0.49296102,0.64650226,0.4644425,0.4968896,0.6404324,0.510562,0.58320105,0.66338134,0.42284796,0.59553635,0.6686655,0.6685996,0.58022904,0.7386279,0.40060842,0.5911802,0.74285954,0.45144537,0.42747563,0.45455366,0.5570103,0.43016455,0.45465064,0.52978486,0.5637455,0.41514096,0.64054066,0.57339966,0.41031915,0.6485426,0.5302073,0.28707123,0.47178838,0.53821135,0.2699717,0.5472359,0.0
0.5444475,0.7049498,0.45585114,0.53551173,0.709406,0.6702527,0.5335472,0.70797765,0.5973264,0.5061517,0.70552146,0.57443005,0.5008382,0.6955981,0.5432239,0.4936105,0.64807475,0.46752423,0.49744195,0.6399416,0.50460005,0.5847161,0.6636214,0.4067197,0.59704477,0.66844624,0.6676262,0.58019,0.7374737,0.39698374,0.59185934,0.74007815,0.4364307,0.42824692,0.45491263,0.565907,0.430683,0.45477533,0.5392197,0.56447446,0.41560996,0.64934665,0.57375336,0.41112122,0.6485115,0.5292182,0.28685614,0.47240782,0.53651714,0.27051133,0.5347958,0.0
0.54411733,0.7050959,0.4444645,0.5348414,0.7097509,0.6826415,0.53304565,0.70844716,0.6070033,0.5055217,0.70550287,0.5778918,0.5005279,0.69599724,0.54663205,0.49356946,0.6480713,0.47710875,0.49805698,0.64009947,0.4996269,0.5834507,0.6635323,0.42017302,0.5958494,0.66802067,0.6588285,0.5802511,0.737982,0.40210193,0.5925231,0.74109167,0.43208647,0.42743957,0.4557955,0.54205596,0.43021986,0.45554873,0.5290755,0.563436,0.41369948,0.64891833,0.57349235,0.41004503,0.64337194,0.52940184,0.2862375,0.48096585,0.53713673,0.27004355,0.5454669,0.0
0.542859,0.70472896,0.4251551,0.5342438,0.7088901,0.67255217,0.5323129,0.70771974,0.5909078,0.5047913,0.7046517,0.5907626,0.49969134,0.69531965,0.5332376,0.491179,0.6468344,0.47423252,0.49584293,0.6399673,0.51389015,0.58277655,0.66297954,0.4278532,0.5939727,0.66805977,0.6438321,0.5794626,0.73845214,0.39317814,0.5912795,0.7446088,0.4148914,0.42911816,0.45529884,0.57550913,0.43240938,0.45546412,0.55480075,0.5645989,0.4169106,0.64888144,0.5752615,0.41243786,0.62519586,0.52977484,0.2869386,0.46771324,0.5367673,0.27017504,0.540984,0.0
0.5416707,0.7023167,0.51026005,0.53334373,0.7085569,0.6660398,0.5316999,0.7074663,0.5783251,0.5040084,0.7047678,0.57958364,0.49937066,0.69560546,0.5246933,0.49125743,0.6464659,0.47236973,0.496466,0.6407536,0.5159433,0.5823277,0.66327834,0.42025608,0.5940962,0.6689848,0.6373158,0.57974494,0.73599553,0.39715335,0.5919987,0.7401353,0.4036239,0.4302596,0.4544031,0.5985731,0.43372452,0.45461187,0.5714452,0.56565356,0.41612214,0.67518413,0.5764164,0.41231737,0.5979999,0.5293727,0.28611237,0.49649695,0.53607184,0.27073884,0.55920655,0.0
0.542009,0.70056343,0.53838027,0.53376454,0.7072356,0.6470859,0.5317576,0.70664066,0.5628953,0.5037813,0.7039273,0.5801216,0.4987887,0.6960919,0.50279814,0.49061418,0.6437012,0.4719134,0.49514848,0.6418923,0.5529845,0.5814163,0.6623784,0.42101243,0.6029042,0.6670973,0.73474866,0.58039105,0.7359206,0.40761194,0.5912812,0.7423844,0.41381362,0.4287514,0.45424914,0.5818719,0.43240637,0.4548049,0.5610728,0.5649388,0.41307807,0.661499,0.5750927,0.41037887,0.59203875,0.53212285,0.28569716,0.5367866,0.54059875,0.27014828,0.5803855,0.0
0.54287815,0.7032621,0.4407476,0.53498614,0.70764315,0.6556942,0.5328968,0.706757,0.5716693,0.50484526,0.7047979,0.5705857,0.4996161,0.69635767,0.51390487,0.49120697,0.6453822,0.47794914,0.4953708,0.64212847,0.5592201,0.5824112,0.6632988,0.42674986,0.60222363,0.66844195,0.72804654,0.57980007,0.7355037,0.4023489,0.5912771,0.73970765,0.402786,0.43006036,0.4546427,0.5863411,0.4335441,0.45494863,0.5692989,0.5649009,0.4151697,0.64435107,0.57537776,0.41177675,0.5962958,0.5319725,0.28684682,0.5320633,0.5412369,0.27106163,0.5801572,0.0
0.5410165,0.7035236,0.5359568,0.5332458,0.71018785,0.6923366,0.53094,0.7089414,0.5802061,0.5024989,0.7015705,0.40801686,0.4991531,0.7004838,0.6067332,0.4911096,0.647168,0.47804508,0.49515614,0.64170694,0.5520584,0.58657885,0.6634424,0.4303133,0.6030247,0.6713595,0.7496662,0.5806943,0.7391736,0.39472228,0.59160554,0.7463033,0.3761621,0.4330328,0.4552374,0.6257172,0.43616128,0.45491534,0.609614,0.56565785,0.41900915,0.6616507,0.57653916,0.41357952,0.57045406,0.53126764,0.28826013,0.5178086,0.5405086,0.2722994,0.5805824,0.0
0.54243994,0.70526826,0.4240584,0.5344161,0.710021,0.6844556,0.53213537,0.70876586,0.5945236,0.50402707,0.7017677,0.41274357,0.4988984,0.6978015,0.48848873,0.49220717,0.64727074,0.47109696,0.49550653,0.64139897,0.5423518,0.58242667,0.6645639,0.40602925,0.60301447,0.6695013,0.74360657,0.58032304,0.7403972,0.4005004,0.59103215,0.74701834,0.41149384,0.43246156,0.4554642,0.61347246,0.43510717,0.45486492,0.59728646,0.5666956,0.4193885,0.66311556,0.5772085,0.41324884,0.58085203,0.5320498,0.2869113,0.5126297,0.54009,0.27132866,0.5939782,0.0
0.5421084,0.7032766,0.50480366,0.53449523,0.7102272,0.68362415,0.5321266,0.70902455,0.59768724,0.50444424,0.70628214,0.55092055,0.49865663,0.6970637,0.5076083,0.49251515,0.6472467,0.47156143,0.49546203,0.64070797,0.5259187,0.58256185,0.66444206,0.40820247,0.60306245,0.66960514,0.7438244,0.5814833,0.742177,0.402208,0.5927391,0.74796003,0.41709054,0.43176886,0.455922,0.5947363,0.43408093,0.45451686,0.58446795,0.5672611,0.42054373,0.6675389,0.57547855,0.41534448,0.5314119,0.5325197,0.28698525,0.506343,0.5388683,0.27155924,0.5944535,0.0
0.54351175,0.70493025,0.44424665,0.5350492,0.70951855,0.6720914,0.5325105,0.7083055,0.59567827,0.5048637,0.7060208,0.5500754,0.49883017,0.6968302,0.505096,0.49218464,0.6467646,0.46114355,0.49512035,0.64107203,0.5281268,0.57755643,0.66262424,0.3929348,0.6028078,0.67062443,0.7275162,0.5812112,0.7408973,0.4003434,0.59181565,0.7478828,0.4162002,0.4319029,0.45514625,0.6093953,0.4343298,0.4539336,0.5924185,0.56748545,0.42127377,0.67040753,0.5752466,0.4159333,0.5347703,0.53101784,0.28841364,0.51476234,0.54088175,0.271559,0.58320725,0.0
0.54373264,0.7061353,0.43716305,0.5350737,0.71048987,0.6747217,0.5327145,0.70930976,0.61677045,0.50455654,0.7066791,0.5401932,0.49880862,0.6979579,0.5001134,0.4912309,0.64791346,0.46549976,0.4942735,0.6416596,0.5425614,0.58391035,0.66330224,0.4175281,0.6019506,0.66927975,0.7235112,0.58028233,0.73935,0.3892729,0.5900812,0.7468896,0.39819157,0.43244594,0.45665222,0.5971809,0.43479997,0.45545357,0.59505236,0.5677573,0.42176187,0.67650884,0.57769656,0.41493487,0.5866455,0.5321435,0.28877246,0.5125974,0.53883743,0.27155632,0.5874851,0.0
0.54292715,0.7047648,0.445092,0.5344311,0.7088241,0.6734591,0.53241146,0.7077736,0.5952852,0.50429183,0.7054085,0.55711687,0.49909467,0.6966493,0.50418085,0.49115783,0.64725703,0.4769537,0.49521387,0.64113885,0.5387065,0.5830678,0.66319734,0.42498517,0.59439105,0.66923994,0.6359699,0.5803211,0.73835635,0.40784305,0.591596,0.74343294,0.40750226,0.43046102,0.45579526,0.57807434,0.43354115,0.45491445,0.5687565,0.56837296,0.41918942,0.6767674,0.57561445,0.4162358,0.53969705,0.53250074,0.28743216,0.52678734,0.5403584,0.27214557,0.58436984,0.0
0.5449989,0.7057032,0.47213575,0.53569615,0.7097222,0.66190594,0.53357214,0.70862716,0.60876757,0.50545865,0.70524853,0.57801616,0.50005114,0.69585323,0.5346868,0.49354836,0.647421,0.474232,0.4975476,0.6401593,0.505234,0.5827531,0.6644467,0.40065306,0.6031893,0.6702508,0.74050623,0.58112186,0.74005765,0.39860573,0.59185123,0.74594396,0.40063053,0.4301364,0.45686942,0.56273437,0.4329084,0.456027,0.5520537,0.5668925,0.41898912,0.676777,0.57689756,0.41447252,0.6050026,0.5309931,0.28674784,0.5201743,0.53787136,0.27154952,0.5845386,0.0
0.5459729,0.70609206,0.48468247,0.5364835,0.7106807,0.677743,0.5342329,0.7091076,0.63459474,0.5069941,0.70542043,0.58405036,0.50156957,0.69493145,0.5583191,0.49546823,0.6487534,0.484618,0.4960584,0.64075696,0.38172162,0.58458745,0.66552836,0.41007736,0.603461,0.6715054,0.75028473,0.58052313,0.7419555,0.38867104,0.5915203,0.74792457,0.38629615,0.42924425,0.45603538,0.56121296,0.43253154,0.45441157,0.56044614,0.56619424,0.42015857,0.65672004,0.5769106,0.41402525,0.61322397,0.5305039,0.28629416,0.45883647,0.5379741,0.27031702,0.54143524,0.0
0.5442151,0.7064547,0.45370308,0.53500617,0.7112004,0.7055965,0.53277993,0.70964396,0.6462981,0.5056945,0.7055149,0.5786037,0.5002263,0.6951801,0.5473827,0.49545705,0.6481791,0.4864208,0.49553928,0.6414864,0.37540212,0.5821072,0.6648417,0.4290708,0.6029372,0.6692991,0.74909896,0.57869077,0.7467574,0.48580956,0.5891167,0.74985385,0.44295177,0.4291759,0.45608112,0.5685525,0.4321508,0.45500433,0.5652173,0.5652913,0.41883168,0.6461129,0.5758158,0.41328835,0.63545334,0.5300583,0.28731832,0.44064555,0.53716654,0.2706036,0.51586014,0.0
0.5439946,0.7061066,0.45585534,0.5348576,0.7112429,0.698317,0.5322836,0.70911896,0.6197128,0.50547796,0.70595324,0.565014,0.49902257,0.69471186,0.5309936,0.49448484,0.6488604,0.4847275,0.49743778,0.63959277,0.49114877,0.5781951,0.6650416,0.41280475,0.60319686,0.67098516,0.76861036,0.5784006,0.74850357,0.47130114,0.58744466,0.75209725,0.43261728,0.43079394,0.45737845,0.57462263,0.4333045,0.4561748,0.5789879,0.5650424,0.41971263,0.6420143,0.5756202,0.4140051,0.6327465,0.528322,0.28077322,0.48036456,0.53694946,0.26871476,0.5295299,0.0
0.54568803,0.70617783,0.47631097,0.536109,0.7114217,0.6808336,0.5340112,0.7095203,0.62736267,0.5067642,0.7061257,0.5761344,0.5014219,0.69550204,0.56480414,0.49618316,0.64915764,0.48466247,0.49639913,0.6407881,0.38492304,0.58292687,0.6659367,0.42166972,0.6026397,0.6700224,0.7657095,0.5803058,0.7446364,0.3850685,0.5882008,0.7475342,0.42196575,0.42885384,0.4587017,0.5223249,0.4315589,0.4574121,0.5301766,0.5630761,0.41699705,0.6150837,0.5731104,0.41106984,0.63351643,0.530362,0.28740487,0.4873703,0.5380919,0.26719674,0.53660893,0.0
0.54341304,0.7085878,0.42451957,0.5347904,0.7153448,0.7302069,0.5322434,0.7131309,0.67491245,0.50389665,0.70290196,0.4327511,0.49812073,0.69781107,0.5074626,0.49386865,0.650483,0.52229923,0.49691248,0.64086497,0.5470651,0.5862516,0.66548944,0.43880698,0.60327756,0.67148536,0.7858746,0.58151007,0.74745715,0.39943618,0.5890836,0.7490369,0.45779678,0.4294095,0.4607622,0.5050938,0.4322768,0.4580148,0.5138633,0.5603193,0.41076466,0.60658103,0.57302976,0.40926358,0.7294294,0.52939135,0.27565494,0.5444203,0.5437995,0.25499302,0.48747793,0.0
0.5441795,0.70721066,0.4586161,0.53510094,0.7133478,0.7053075,0.532467,0.711442,0.6569606,0.50485414,0.7066676,0.5751324,0.49824387,0.69647753,0.5438081,0.49563774,0.65049726,0.53353155,0.49816665,0.6410326,0.54713,0.5786096,0.6690029,0.42859948,0.6030711,0.673762,0.7771147,0.5800967,0.74918073,0.48547614,0.58929807,0.74844,0.44698578,0.43238372,0.46133572,0.5361015,0.43414974,0.45779866,0.5524512,0.560067,0.4100406,0.57514024,0.57074505,0.4048397,0.7652443,0.5298245,0.27569878,0.539959,0.5465689,0.25453377,0.5069453,0.0
0.54227126,0.7021281,0.34572762,0.53500193,0.7153678,0.7212811,0.5321865,0.71315527,0.67366815,0.5046196,0.70265007,0.4337113,0.4992745,0.69788015,0.5721461,0.49659964,0.64999974,0.53202,0.49751565,0.64243144,0.4582114,0.57877624,0.6676767,0.4157538,0.6040494,0.6729214,0.78291476,0.5785511,0.7479831,0.47353125,0.58734524,0.7489265,0.44770074,0.43260214,0.46264642,0.60943264,0.43500155,0.4592188,0.5557764,0.55897546,0.40851754,0.5516375,0.56723654,0.40060353,0.7757279,0.5303905,0.27642515,0.5590512,0.54684985,0.25346345,0.4873868,0.0
0.5455928,0.707056,0.48494154,0.5360853,0.71348166,0.69843334,0.5331485,0.71103805,0.6652011,0.50616,0.70631784,0.5998036,0.4997275,0.6953924,0.58437043,0.4975705,0.64976865,0.5231724,0.49722004,0.6425184,0.464219,0.57920593,0.66852915,0.4280518,0.60391533,0.6744692,0.7797514,0.57929385,0.7496902,0.4922089,0.58840954,0.7512851,0.47537845,0.43379492,0.462828,0.6186501,0.4357813,0.46034032,0.539869,0.5546308,0.40379664,0.5849485,0.5650421,0.39892918,0.7624506,0.53154147,0.27571827,0.5320672,0.54783154,0.25561273,0.46946263,0.0
